,p-value,cliff
GodClass,4.2294220858609227e-11,-0.2711968166513621
DataClass,2.702229929662843e-09,-0.22140597898173656
LongMethod,0.003683909016429664,-0.13702683399653096
FeatureEnvy,0.05310172691699605,0.11304968880726457
