,p-value,cliff
GodClass,4.4237265638249205e-14,0.5365779002142639
DataClass,1.0483236308502573e-13,0.47974696459544947
LongMethod,0.0038678686666596975,0.09254157739006223
FeatureEnvy,0.002551280616444928,0.11284562799714315
