,p-value,cliff
GodClass,6.459790570412709e-05,-0.23130292827262525
DataClass,0.10694030421264383,-0.08886848280787675
LongMethod,0.01051186722213379,0.13253749617385982
FeatureEnvy,0.036648377155246326,-0.11131517192123253
