,p-value,cliff
GodClass,0.057779571123597245,-0.06060606060606061
DataClass,0.0495425576964978,-0.06948270584634221
LongMethod,0.0633177868300456,-0.04040404040404041
FeatureEnvy,0.05878172135535886,-0.030098969492908887
