,p-value,cliff
GodClass,1.7878485414321696e-06,0.2182430364248546
DataClass,0.0001204368442605764,0.20773390470360167
LongMethod,0.0010084500908484272,-0.16855422916028975
FeatureEnvy,8.206107585136599e-05,-0.18610345883073157
