,p-value,cliff
GodClass,0.1400021903329394,-0.12917049280685644
DataClass,0.00013989677217674638,-0.21630445872870116
LongMethod,0.0022562100964866436,-0.10907050300989694
FeatureEnvy,0.002305110667717452,-0.15824915824915825
