,p-value,cliff
GodClass,0.11690057927860717,-0.11855933068054281
DataClass,2.2119596547381222e-05,-0.2317110498928681
LongMethod,0.0018516379864694404,-0.11519232731353944
FeatureEnvy,0.006454069823099318,-0.16192225283134373
