,p-value,cliff
GodClass,0.9314699567300146,-0.009488827670645853
DataClass,0.008004660837963248,-0.14671972247729823
LongMethod,0.00632547593084327,-0.11917151311090705
FeatureEnvy,0.010468830909984461,-0.1588613406795225
