,p-value,cliff
GodClass,0.2304873244568233,0.028670543822058973
DataClass,0.010154327629032506,0.07346189164370982
LongMethod,0.00039864080437777074,-0.12427303336394245
FeatureEnvy,1.0075533806871195e-06,-0.28946025915722884
