,p-value,cliff
GodClass,7.595848344348057e-06,-0.25405570860116317
DataClass,5.333754253681159e-05,-0.19344964799510253
LongMethod,1,0.0
FeatureEnvy,0.0002747267638079423,-0.13314967860422405
