,p-value,cliff
GodClass,0.0038656811310665163,-0.1853892459953066
DataClass,0.0005581729174058009,-0.12437506376900316
LongMethod,0.29941984365923835,-0.041832466074890315
FeatureEnvy,0.0037906896718810125,-0.16151413121110092
