,p-value,cliff
GodClass,0.10964462675081278,-0.11529435771860014
DataClass,0.001573717588721735,-0.16835016835016836
LongMethod,0.3414861222248524,-0.04132231404958678
FeatureEnvy,0.000716431467382902,-0.16743189470462197
