,p-value,cliff
GodClass,0.5226307218963333,-0.014794408733802673
DataClass,0.004215681660164141,-0.15467809407203348
LongMethod,0.0021533722144951076,-0.122334455667789
FeatureEnvy,0.020411022461288154,-0.16069788797061524
