,p-value,cliff
GodClass,7.852007972487928e-07,0.23548617488011428
DataClass,1.5195956326280845e-05,0.23793490460157127
LongMethod,0.8712247689161661,-0.01816141210080604
FeatureEnvy,0.001247860977493379,0.1375369860218345
