,p-value,cliff
GodClass,1.4716930207368604e-07,-0.3448
DataClass,2.2367892889994752e-07,-0.2563
LongMethod,0.0021928642752146498,-0.133
FeatureEnvy,0.00014828993161017286,-0.1793
