,p-value,cliff
GodClass,0.2622595653376213,0.05285174982144679
DataClass,0.8200198010827346,-0.00795837159473523
LongMethod,0.04325564465889605,0.07397204366901336
FeatureEnvy,0.0002507612998129202,0.13712886440159167
