,p-value,cliff
GodClass,2.1217889374988072e-07,-0.41781450872359965
DataClass,0.00011534874886869266,-0.24048566472808897
LongMethod,1.1953197789035302e-06,0.3156820732578308
FeatureEnvy,0.00022971354586562908,0.19355167840016324
