,p-value,cliff
GodClass,0.018134455881494902,0.16059585756555453
DataClass,0.7066536703472375,-0.04519946944189369
LongMethod,0.012537701907222192,-0.16416692174267933
FeatureEnvy,0.8250059200714324,0.013672074278134884
