,p-value,cliff
GodClass,0.5905585476966119,-0.039893888378736864
DataClass,0.22683184849893712,-0.13672074278134885
LongMethod,0.0604538173345106,-0.1261095806550352
FeatureEnvy,0.4310381836890267,-0.0378532802775227
