,p-value,cliff
GodClass,1.310881882280722e-07,0.4180185695337211
DataClass,0.004072271402184951,0.16998265483113967
LongMethod,1.8451268328858844e-05,-0.28139985715743293
FeatureEnvy,0.0012553276426675104,-0.19946944189368432
