,p-value,cliff
GodClass,2.2261053376152935e-07,0.3683297622691562
DataClass,0.08457405379799177,0.0921334557698194
LongMethod,0.0009335958187474327,-0.19630649933680236
FeatureEnvy,0.21293269985743712,-0.11386593204775022
