,p-value,cliff
GodClass,0.18974942160431407,-0.10315273951637588
DataClass,0.43706484770571774,-0.05081114172023263
LongMethod,0.48851257132155557,-0.039077645138251196
FeatureEnvy,0.2582491413012965,0.05917763493521069
