,p-value,cliff
GodClass,0.22660143401661703,-0.073053770023467
DataClass,0.0013124985532369116,-0.19385776961534537
LongMethod,0.0024801058387751884,-0.16722783389450055
FeatureEnvy,0.007299117062540062,-0.13284358738904192
