,p-value,cliff
GodClass,0.08461349704436219,0.12774206713600653
DataClass,0.00030576904926381206,0.24038363432302826
LongMethod,0.002410669500951502,0.11366187123762882
FeatureEnvy,0.7854947471183542,0.008060401999795939
