,p-value,cliff
GodClass,0.1295140262382607,0.05887154372002857
DataClass,0.536860027954446,-0.0655035200489746
LongMethod,0.015160935211570218,-0.13529231711049894
FeatureEnvy,0.5810721847929581,-0.06407509437812468
