,p-value,cliff
GodClass,0.15999336355819893,-0.07897153351698806
DataClass,0.9459985700720491,-0.04652586470768289
LongMethod,0.6002894392043114,0.06703397612488522
FeatureEnvy,0.24838821763398622,0.024895418834812773
