,p-value,cliff
GodClass,1.29762751092906e-08,-0.4262830323436384
DataClass,0.0018960931236075727,-0.21232527293133355
LongMethod,3.702049237760441e-05,0.2825221916131007
FeatureEnvy,0.004653089035330361,0.16059585756555453
