,p-value,cliff
GodClass,6.768569068312718e-06,-0.29415365779002145
DataClass,0.0010038421330863321,-0.22844607693092542
LongMethod,0.5740834596097348,0.04152637485970819
FeatureEnvy,0.2619435396348032,-0.055198449137843074
