,p-value,cliff
GodClass,0.0005053891687314372,-0.27680848892970106
DataClass,0.00652831905038216,-0.17141108050198958
LongMethod,1.0,-0.016732986429956128
FeatureEnvy,0.331723146852244,-0.022140597898173655
