,p-value,cliff
GodClass,0.46127859020655904,-0.052443628201203955
DataClass,0.20213667784657874,-0.15580042852770126
LongMethod,0.10955983826360467,-0.1386593204775023
FeatureEnvy,0.19023669150426326,-0.08121620242832364
