,p-value,cliff
GodClass,0.2294573070008291,0.030303030303030304
DataClass,0.18951495545804442,-0.05703499642893582
LongMethod,0.49302457309512837,0.021528415467809408
FeatureEnvy,0.010795830845420334,-0.12070196918681766
