,p-value,cliff
GodClass,0.8218271377692231,-0.03489439853076217
DataClass,0.4350652914668376,-0.1173349658198143
LongMethod,0.012838146034774242,-0.12917049280685644
FeatureEnvy,0.8461993375468856,-0.025405570860116314
