Dataset,Algorithm,severity@20%,rel_severity@20%,severity@10%,rel_severity@10%,severity@5%,rel_severity@5%,acc_ord_3,acc_ord_2,acc_ord_1,acc_ord_0,err_3_to_0,err_3_to_1,err_3_to_2,err_2_to_0,err_2_to_1,err_2_to_3,err_1_to_0,err_1_to_2,err_1_to_3,err_0_to_1,err_0_to_2,err_0_to_3,accuracy@100%,accuracy@40%,accuracy@20%,CLC,spearmanr,kendalltau,MAE,MSE,time
GodClass,O-RF,0.360655737704918,0.9166666666666666,0.180327868852459,0.9166666666666666,0.0983606557377049,1.0,0.75,0.7272727272727273,0.3333333333333333,0.8125,0.0,0.0,0.25,0.0,0.0,0.2727272727272727,0.0,0.6666666666666666,0.0,0.0625,0.125,0.0,0.7380952380952381,0.6875,0.75,0.7012099921935989,0.8632470958653131,0.8061985483005648,0.3095238095238095,0.4047619047619047,0.5173952579498291
GodClass,O-RF,0.3770491803278688,0.9583333333333334,0.180327868852459,0.9166666666666666,0.0983606557377049,1.0,0.9166666666666666,0.6363636363636364,0.0,0.9375,0.0,0.0,0.0833333333333333,0.0,0.0909090909090909,0.2727272727272727,0.0,1.0,0.0,0.0,0.0625,0.0,0.7857142857142857,0.75,0.875,0.7152615144418423,0.9168245921139644,0.8685162115695405,0.238095238095238,0.2857142857142857,0.5355319976806641
GodClass,O-RF,0.3770491803278688,0.9583333333333334,0.180327868852459,0.9166666666666666,0.081967213114754,0.8333333333333334,1.0,0.4545454545454545,0.3333333333333333,1.0,0.0,0.0,0.0,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.8095238095238095,0.75,0.875,0.7152615144418424,0.9332281605471472,0.888838900143458,0.2142857142857142,0.2619047619047619,0.5315456390380859
GodClass,O-RF,0.365079365079365,0.9583333333333334,0.1904761904761904,1.0,0.0952380952380952,1.0,0.6153846153846154,0.6363636363636364,0.0,0.9375,0.0,0.0,0.3846153846153846,0.0,0.2727272727272727,0.0909090909090909,0.0,1.0,0.0,0.0625,0.0,0.0,0.7142857142857143,0.75,0.875,0.710695389266818,0.9015486463286208,0.8374692316721118,0.2857142857142857,0.2857142857142857,0.5306169986724854
GodClass,O-RF,0.359375,0.9583333333333334,0.1875,1.0,0.09375,1.0,0.8461538461538461,0.7272727272727273,0.3333333333333333,0.8,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0909090909090909,0.1818181818181818,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2,0.0,0.7619047619047619,0.8125,0.875,0.6763392857142858,0.7852359179680691,0.7348050290887294,0.3809523809523809,0.7142857142857143,0.5145928859710693
GodClass,O-RF,0.34375,0.9166666666666666,0.15625,0.8333333333333334,0.09375,1.0,0.8461538461538461,0.8181818181818182,0.3333333333333333,0.9333333333333332,0.0,0.0,0.1538461538461538,0.1818181818181818,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0666666666666666,0.0,0.8333333333333334,0.875,0.875,0.7079613095238095,0.8690115663536876,0.8213081857261711,0.2619047619047619,0.4523809523809524,0.5226013660430908
GodClass,O-RF,0.34375,0.9166666666666666,0.171875,0.9166666666666666,0.09375,1.0,0.8461538461538461,0.7272727272727273,0.0,0.9333333333333332,0.0,0.0,0.1538461538461538,0.0,0.0,0.2727272727272727,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0666666666666666,0.0,0.7857142857142857,0.75,0.75,0.6930803571428572,0.8672606849396981,0.8047541404576644,0.2619047619047619,0.3571428571428571,0.5096390247344971
GodClass,O-RF,0.359375,0.9583333333333334,0.1875,1.0,0.09375,1.0,0.6923076923076923,0.8181818181818182,0.3333333333333333,1.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.1818181818181818,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.8095238095238095,0.75,0.875,0.715029761904762,0.9089173549898424,0.8594412124249858,0.1904761904761904,0.1904761904761904,0.5185840129852295
GodClass,O-RF,0.359375,0.9583333333333334,0.171875,0.9166666666666666,0.078125,0.8333333333333334,0.7692307692307693,0.8181818181818182,0.6666666666666666,0.8666666666666667,0.0,0.0,0.2307692307692307,0.0,0.0,0.1818181818181818,0.0,0.3333333333333333,0.0,0.0666666666666666,0.0666666666666666,0.0,0.8095238095238095,0.8125,0.875,0.7098214285714286,0.898462897196626,0.85277802678537,0.2142857142857142,0.2619047619047619,0.5126292705535889
GodClass,O-RF,0.28125,0.75,0.15625,0.8333333333333334,0.078125,0.8333333333333334,0.8461538461538461,0.5454545454545454,0.0,0.8666666666666667,0.0,0.0,0.1538461538461538,0.0,0.0,0.4545454545454545,0.3333333333333333,0.6666666666666666,0.0,0.0666666666666666,0.0,0.0666666666666666,0.7142857142857143,0.625,0.5,0.6919642857142858,0.824398010632014,0.7678289602701799,0.3333333333333333,0.4761904761904761,0.5235862731933594
