,p-value,cliff
GodClass,6.388672105224449e-07,-0.31313131313131315
DataClass,3.2093145945570796e-08,-0.3707784919906132
LongMethod,0.0001828106329818348,-0.1414141414141414
FeatureEnvy,1.5707297754488265e-13,-0.6868686868686869
