,p-value,cliff
GodClass,2.2054743619282512e-08,-0.36363636363636365
DataClass,6.046860739782712e-09,-0.3593510866238139
LongMethod,0.17971249487899976,-0.020202020202020204
FeatureEnvy,3.5255445448237094e-05,-0.21212121212121213
