,p-value,cliff
GodClass,2.035316761279658e-12,0.4714825017855321
DataClass,4.014489202026678e-09,0.2550760126517702
LongMethod,7.010879964298077e-06,-0.26262626262626265
FeatureEnvy,2.07822029986093e-07,-0.3434343434343434
