,p-value,cliff
GodClass,9.060192076632902e-06,-0.2699724517906336
DataClass,0.009248812945821408,-0.10651974288337925
LongMethod,1.4446343256793485e-05,-0.22895622895622897
FeatureEnvy,0.0059725392972070235,-0.1348841954902561
