,p-value,cliff
GodClass,0.00018389323112361994,0.0871339659218447
DataClass,0.0011726633476828966,0.08376696255484134
LongMethod,1.3855344411904907e-14,-0.6673808795020916
FeatureEnvy,6.894198408195507e-15,-0.7797163554739313
