,p-value,cliff
GodClass,0.05196283435664379,0.1235588205285175
DataClass,2.4493529687817426e-05,0.21650851953882258
LongMethod,0.002049775884597894,0.08590960106111621
FeatureEnvy,9.878516989346016e-12,0.3536373839404142
