,p-value,cliff
GodClass,2.0495821330017293e-09,-0.38934802571166205
DataClass,4.877591194145851e-10,-0.4487297214569942
LongMethod,0.0004510953476143062,-0.15151515151515152
FeatureEnvy,3.830719468662678e-07,-0.3333333333333333
