,p-value,cliff
GodClass,6.970795975833294e-05,-0.2283440465258647
DataClass,0.015296572933316058,-0.1020304050607081
LongMethod,0.006858848674924162,-0.14508723599632692
FeatureEnvy,2.0366134123411e-05,-0.28568513416998265
