,p-value,cliff
GodClass,2.5667068510908946e-06,-0.27150290786654424
DataClass,0.027471124638487242,-0.10162228344046526
LongMethod,7.2555448081741645e-06,-0.23324150596877868
FeatureEnvy,0.0058220689697162376,-0.13927150290786655
