,p-value,cliff
GodClass,0.000265569092066085,-0.2270176512600755
DataClass,0.3231200499803999,-0.03581267217630854
LongMethod,2.1517406522844104e-08,-0.41628405264768903
FeatureEnvy,1.2249436629337415e-06,-0.4083256810529538
