,p-value,cliff
GodClass,0.0005902424362812854,0.1362105907560453
DataClass,2.73949944219594e-07,0.23620038771553922
LongMethod,7.439498404840474e-05,0.11713090500969289
FeatureEnvy,0.09691366843294376,0.0807060504030201
