,p-value,cliff
GodClass,2.589818915347878e-07,-0.21681461075400468
DataClass,0.005613411482132938,-0.08417508417508418
LongMethod,4.7521216493847327e-07,-0.27313539434751555
FeatureEnvy,0.03545099353275772,-0.11192735435159677
