,p-value,cliff
GodClass,7.357105533378506e-05,-0.22007958371594735
DataClass,0.666640456179227,-0.03795531068258341
LongMethod,9.863856371614214e-08,-0.3961840628507295
FeatureEnvy,5.183409144381986e-07,-0.3997551270278543
